0	Alta_capacità	Linee_ferroviarie_italiane_ad_alta_capacità		1181416
0	Anello_ferroviario_di_Palermo	Linee_ferroviarie_in_Sicilia		1900675
0	Associazione_torinese_tram_storici	Rete_tranviaria_di_Torino		3790234
0	Cintura_Nord	Linee_ferroviarie_non_completate_nel_Lazio		718634
0	Cintura_sud_(Milano)	Linee_ferroviarie_in_Lombardia		2361251
0	Costruzione_della_ferrovia_Milano-Bologna	Linee_ferroviarie_in_Emilia-Romagna|Linee_ferroviarie_in_Italia|Linee_ferroviarie_in_Lombardia		2968363
0	Deposito_ATM_Messina	Rete_tranviaria_di_Milano		2266457
0	Deposito_ATM_Ticinese	Rete_tranviaria_di_Milano		4367716
0	Ferrovia_Adria-Ariano_Polesine	Linee_ferroviarie_dismesse_in_Veneto		1954772
0	Ferrovia_Adria-Mestre	Linee_ferroviarie_in_Veneto		1410079
0	Ferrovia_Adriatica	Linee_ferroviarie_in_Abruzzo|Linee_ferroviarie_in_Molise|Linee_ferroviarie_in_Puglia|Linee_ferroviarie_nelle_Marche		1811640
0	Ferrovia_Agnone-Pescolanciano	Linee_ferroviarie_dismesse_in_Molise		2710109
0	Ferrovia_Agrigento-Naro-Licata	Linee_ferroviarie_dismesse_in_Sicilia		2244573
0	Ferrovia_Airasca-Saluzzo	Linee_ferroviarie_dismesse_in_Piemonte		2357469
0	Ferrovia_Albano-Nettuno	Linee_ferroviarie_dismesse_nel_Lazio|Linee_ferroviarie_nel_Lazio		1907238
0	Ferrovia_Alcantara-Randazzo	Linee_ferroviarie_dismesse_in_Sicilia		1587642
0	Ferrovia_Alessandria-Cavallermaggiore	Linee_ferroviarie_in_Piemonte		2766484
0	Ferrovia_Alessandria-Novara-Arona	Linee_ferroviarie_in_Lombardia|Linee_ferroviarie_in_Piemonte		2744696
0	Ferrovia_Alessandria-Ovada	Linee_ferroviarie_in_Piemonte		1434519
0	Ferrovia_Alessandria-Piacenza	Linee_ferroviarie_in_Emilia-Romagna|Linee_ferroviarie_in_Lombardia|Linee_ferroviarie_in_Piemonte		1636787
0	Ferrovia_Alessandria-San_Giuseppe_di_Cairo	Linee_ferroviarie_in_Liguria|Linee_ferroviarie_in_Piemonte		1467355
0	Ferrovia_Alifana	Linee_ferroviarie_in_Campania		270130
0	Ferrovia_Alta_Valtellina	Linee_ferroviarie_in_Lombardia		614422
0	Ferrovia_Altamura-Avigliano-Potenza	Linee_ferroviarie_in_Basilicata|Linee_ferroviarie_in_Puglia		1961619
0	Ferrovia_Alto_Pistoiese	Linee_ferroviarie_dismesse_in_Toscana		709068
0	Ferrovia_Aosta-Pré-Saint-Didier	Linee_ferroviarie_in_Val_d'Aosta		630990
0	Ferrovia_Appennino_Centrale	Linee_ferroviarie_dismesse_in_Toscana|Linee_ferroviarie_dismesse_in_Umbria		1224980
0	Ferrovia_Arezzo-Sinalunga	Linee_ferroviarie_in_Toscana		2166290
0	Ferrovia_Asciano-Monte_Antico	Linee_ferroviarie_in_Toscana		1292092
0	Ferrovia_Ascoli-San_Benedetto	Linee_ferroviarie_nelle_Marche		1439665
0	Ferrovia_Asti-Genova	Linee_ferroviarie_in_Liguria|Linee_ferroviarie_in_Piemonte		2761493
0	Ferrovia_Atena_Lucana-Marsico_Nuovo	Linee_ferroviarie_dismesse_in_Basilicata|Linee_ferroviarie_dismesse_in_Campania		1507654
0	Ferrovia_Avellino-Rocchetta_Sant'Antonio	Linee_ferroviarie_in_Basilicata|Linee_ferroviarie_in_Campania|Linee_ferroviarie_in_Puglia		746155
